Logging to experiments/gym_fwalker2d/W/Mon-07-Nov-2022-10-28-41-AM-CST_gym_fwalker2d_trpo_iteration_20_seed3214
Print configuration .....
{'env_name': 'gym_fwalker2d', 'random_seeds': [3214, 2431, 2531, 2231], 'save_variables': False, 'model_save_dir': '/tmp/gym_fwalker2d_models/', 'restore_variables': False, 'start_onpol_iter': 0, 'onpol_iters': 33, 'num_path_random': 6, 'num_path_onpol': 6, 'env_horizon': 1000, 'max_train_data': 200000, 'max_val_data': 100000, 'discard_ratio': 0.0, 'dynamics': {'pre_training': {'mode': 'intrinsic_reward', 'itr': 0, 'policy_itr': 20}, 'model': 'nn', 'ensemble': False, 'ensemble_model_count': 5, 'enable_particle_ensemble': True, 'particles': 5, 'obs_var': 1.0, 'intrinsic_reward_coeff': 1.0, 'ita': 1.0, 'mode': 'random', 'val': True, 'n_layers': 4, 'hidden_size': 1000, 'activation': 'relu', 'batch_size': 1000, 'learning_rate': 0.001, 'reg_coeff': 0.0, 'epochs': 200, 'kfac_params': {'learning_rate': 0.1, 'damping': 0.001, 'momentum': 0.9, 'kl_clip': 0.0001, 'cov_ema_decay': 0.99}}, 'policy': {'network_shape': [64, 64], 'init_logstd': 0.0, 'activation': 'tanh', 'reinitialize_every_itr': False}, 'trpo': {'horizon': 1000, 'gamma': 0.99, 'step_size': 0.01, 'iterations': 20, 'batch_size': 50000, 'gae': 0.95, 'visualization': False, 'visualize_iterations': [0]}, 'algo': 'trpo'}
Generating random rollouts.
Path 0 | total_timesteps 0.
Path 120 | total_timesteps 2091.
Path 121 | total_timesteps 2101.
Path 122 | total_timesteps 2111.
Path 123 | total_timesteps 2132.
Path 124 | total_timesteps 2145.
Path 125 | total_timesteps 2160.
Path 126 | total_timesteps 2177.
Path 127 | total_timesteps 2192.
Path 128 | total_timesteps 2202.
Path 129 | total_timesteps 2223.
Path 130 | total_timesteps 2235.
Path 131 | total_timesteps 2246.
Path 132 | total_timesteps 2264.
Path 133 | total_timesteps 2279.
Path 134 | total_timesteps 2301.
Path 135 | total_timesteps 2316.
Path 136 | total_timesteps 2336.
Path 137 | total_timesteps 2353.
Path 138 | total_timesteps 2372.
Path 139 | total_timesteps 2392.
Path 140 | total_timesteps 2411.
Path 141 | total_timesteps 2431.
Path 142 | total_timesteps 2449.
Path 143 | total_timesteps 2470.
Path 144 | total_timesteps 2485.
Path 145 | total_timesteps 2495.
Path 146 | total_timesteps 2510.
Path 147 | total_timesteps 2534.
Path 148 | total_timesteps 2553.
Path 149 | total_timesteps 2576.
Path 150 | total_timesteps 2588.
Path 151 | total_timesteps 2598.
Path 152 | total_timesteps 2614.
Path 153 | total_timesteps 2633.
Path 154 | total_timesteps 2647.
Path 155 | total_timesteps 2659.
Path 156 | total_timesteps 2668.
Path 157 | total_timesteps 2686.
Path 158 | total_timesteps 2696.
Path 159 | total_timesteps 2705.
Path 160 | total_timesteps 2735.
Path 161 | total_timesteps 2754.
Path 162 | total_timesteps 2790.
Path 163 | total_timesteps 2819.
Path 164 | total_timesteps 2832.
Path 165 | total_timesteps 2856.
Path 166 | total_timesteps 2876.
Path 167 | total_timesteps 2888.
Path 168 | total_timesteps 2905.
Path 169 | total_timesteps 2915.
Path 170 | total_timesteps 2928.
Path 171 | total_timesteps 2949.
Path 172 | total_timesteps 2968.
Path 173 | total_timesteps 2976.
Path 174 | total_timesteps 3006.
Path 175 | total_timesteps 3026.
Path 176 | total_timesteps 3046.
Path 177 | total_timesteps 3057.
Path 178 | total_timesteps 3076.
Path 179 | total_timesteps 3093.
Path 180 | total_timesteps 3107.
Path 181 | total_timesteps 3123.
Path 182 | total_timesteps 3135.
Path 183 | total_timesteps 3154.
Path 184 | total_timesteps 3165.
Path 185 | total_timesteps 3189.
Path 186 | total_timesteps 3205.
Path 187 | total_timesteps 3217.
Path 188 | total_timesteps 3240.
Path 189 | total_timesteps 3261.
Path 190 | total_timesteps 3278.
Path 191 | total_timesteps 3300.
Path 192 | total_timesteps 3323.
Path 193 | total_timesteps 3342.
Path 194 | total_timesteps 3356.
Path 195 | total_timesteps 3374.
Path 196 | total_timesteps 3397.
Path 197 | total_timesteps 3420.
Path 198 | total_timesteps 3432.
Path 199 | total_timesteps 3450.
Path 200 | total_timesteps 3465.
Path 201 | total_timesteps 3482.
Path 202 | total_timesteps 3502.
Path 203 | total_timesteps 3515.
Path 204 | total_timesteps 3529.
Path 205 | total_timesteps 3539.
Path 206 | total_timesteps 3550.
Path 207 | total_timesteps 3568.
Path 208 | total_timesteps 3586.
Path 209 | total_timesteps 3605.
Path 210 | total_timesteps 3622.
Path 211 | total_timesteps 3638.
Path 212 | total_timesteps 3655.
Path 213 | total_timesteps 3673.
Path 214 | total_timesteps 3695.
Path 215 | total_timesteps 3705.
Path 216 | total_timesteps 3733.
Path 217 | total_timesteps 3759.
Path 218 | total_timesteps 3779.
Path 219 | total_timesteps 3795.
Path 220 | total_timesteps 3816.
Path 221 | total_timesteps 3829.
Path 222 | total_timesteps 3856.
Path 223 | total_timesteps 3882.
Path 224 | total_timesteps 3901.
Path 225 | total_timesteps 3910.
Path 226 | total_timesteps 3929.
Path 227 | total_timesteps 3942.
Path 228 | total_timesteps 3956.
Path 229 | total_timesteps 3984.
Path 230 | total_timesteps 4005.
Path 231 | total_timesteps 4033.
Path 232 | total_timesteps 4051.
Path 233 | total_timesteps 4068.
Path 234 | total_timesteps 4088.
Path 235 | total_timesteps 4108.
Path 236 | total_timesteps 4118.
Path 237 | total_timesteps 4130.
Path 238 | total_timesteps 4149.
Path 239 | total_timesteps 4175.
Path 240 | total_timesteps 4189.
Path 241 | total_timesteps 4203.
Path 242 | total_timesteps 4228.
Path 243 | total_timesteps 4240.
Path 244 | total_timesteps 4255.
Path 245 | total_timesteps 4269.
Path 246 | total_timesteps 4280.
Path 247 | total_timesteps 4293.
Path 248 | total_timesteps 4319.
Path 249 | total_timesteps 4334.
Path 250 | total_timesteps 4348.
Path 251 | total_timesteps 4364.
Path 252 | total_timesteps 4383.
Path 253 | total_timesteps 4401.
Path 254 | total_timesteps 4423.
Path 255 | total_timesteps 4443.
Path 256 | total_timesteps 4456.
Path 257 | total_timesteps 4475.
Path 258 | total_timesteps 4506.
Path 259 | total_timesteps 4533.
Path 260 | total_timesteps 4559.
Path 261 | total_timesteps 4574.
Path 262 | total_timesteps 4596.
Path 263 | total_timesteps 4612.
Path 264 | total_timesteps 4621.
Path 265 | total_timesteps 4633.
Path 266 | total_timesteps 4651.
Path 267 | total_timesteps 4664.
Path 268 | total_timesteps 4673.
Path 269 | total_timesteps 4681.
Path 270 | total_timesteps 4699.
Path 271 | total_timesteps 4710.
Path 272 | total_timesteps 4722.
Path 273 | total_timesteps 4735.
Path 274 | total_timesteps 4749.
Path 275 | total_timesteps 4775.
Path 276 | total_timesteps 4786.
Path 277 | total_timesteps 4810.
Path 278 | total_timesteps 4832.
Path 279 | total_timesteps 4849.
Path 280 | total_timesteps 4860.
Path 281 | total_timesteps 4881.
Path 282 | total_timesteps 4903.
Path 283 | total_timesteps 4915.
Path 284 | total_timesteps 4927.
Path 285 | total_timesteps 4940.
Path 286 | total_timesteps 4960.
Path 287 | total_timesteps 4978.
Path 288 | total_timesteps 5000.
Path 289 | total_timesteps 5011.
Path 290 | total_timesteps 5040.
Path 291 | total_timesteps 5057.
Path 292 | total_timesteps 5072.
Path 293 | total_timesteps 5092.
Path 294 | total_timesteps 5110.
Path 295 | total_timesteps 5138.
Path 296 | total_timesteps 5149.
Path 297 | total_timesteps 5171.
Path 298 | total_timesteps 5200.
Path 299 | total_timesteps 5214.
Path 300 | total_timesteps 5241.
Path 301 | total_timesteps 5257.
Path 302 | total_timesteps 5267.
Path 303 | total_timesteps 5294.
Path 304 | total_timesteps 5309.
Path 305 | total_timesteps 5325.
Path 306 | total_timesteps 5337.
Path 307 | total_timesteps 5362.
Path 308 | total_timesteps 5382.
Path 309 | total_timesteps 5403.
Path 310 | total_timesteps 5415.
Path 311 | total_timesteps 5442.
Path 312 | total_timesteps 5460.
Path 313 | total_timesteps 5482.
Path 314 | total_timesteps 5496.
Path 315 | total_timesteps 5523.
Path 316 | total_timesteps 5548.
Path 317 | total_timesteps 5565.
Path 318 | total_timesteps 5592.
Path 319 | total_timesteps 5602.
Path 320 | total_timesteps 5617.
Path 321 | total_timesteps 5630.
Path 322 | total_timesteps 5644.
Path 323 | total_timesteps 5660.
Path 324 | total_timesteps 5674.
Path 325 | total_timesteps 5692.
Path 326 | total_timesteps 5707.
Path 327 | total_timesteps 5716.
Path 328 | total_timesteps 5742.
Path 329 | total_timesteps 5758.
Path 330 | total_timesteps 5773.
Path 331 | total_timesteps 5783.
Path 332 | total_timesteps 5804.
Path 333 | total_timesteps 5822.
Path 334 | total_timesteps 5835.
Path 335 | total_timesteps 5862.
Path 336 | total_timesteps 5890.
Path 337 | total_timesteps 5902.
Path 338 | total_timesteps 5926.
Path 339 | total_timesteps 5936.
Path 340 | total_timesteps 5946.
Path 341 | total_timesteps 5977.
Path 342 | total_timesteps 5992.
Done generating on-policy rollouts.
Updating normalization.
Done updating normalization.
----------------------------
| AverageReturn | -9.92    |
| Iteration     | 20       |
| MaximumReturn | 3.51     |
| MinimumReturn | -24.7    |
| TotalSamples  | 88177    |
----------------------------
itr #21 | 
Fitting dynamics.
Validation loss = 0.0030095239635556936
Validation loss = 0.0033593676052987576
Validation loss = 0.003135587787255645
Validation loss = 0.002912989817559719
Validation loss = 0.002882482251152396
Validation loss = 0.0029957338701933622
Validation loss = 0.0028949992265552282
Validation loss = 0.0028245090506970882
Validation loss = 0.003113830229267478
Validation loss = 0.0027800307143479586
Validation loss = 0.0032515674829483032
Validation loss = 0.0026895261835306883
Validation loss = 0.0028328325133770704
Validation loss = 0.0030923672020435333
Validation loss = 0.002867087023332715
Validation loss = 0.0027546780183911324
Done fitting dynamics.
Updating randomness.
Done updating randomness.
Training policy using TRPO.
Re-initialize init_std.
Obtaining samples for iteration 0...
Obtaining samples for iteration 1...
Obtaining samples for iteration 2...
Obtaining samples for iteration 3...
Obtaining samples for iteration 4...
Obtaining samples for iteration 5...
Obtaining samples for iteration 6...
Obtaining samples for iteration 7...
Obtaining samples for iteration 8...
Obtaining samples for iteration 9...
Obtaining samples for iteration 10...
Obtaining samples for iteration 11...
Obtaining samples for iteration 12...
Obtaining samples for iteration 13...
Obtaining samples for iteration 14...
Obtaining samples for iteration 15...
Obtaining samples for iteration 16...
Obtaining samples for iteration 17...
Obtaining samples for iteration 18...
Obtaining samples for iteration 19...
Done training policy.
Generating on-policy rollouts.
Path 0 | total_timesteps 0.
Path 1 | total_timesteps 8.
Path 2 | total_timesteps 20.
Path 3 | total_timesteps 40.
Path 4 | total_timesteps 48.
Path 5 | total_timesteps 80.
Path 6 | total_timesteps 95.
Path 7 | total_timesteps 105.
Path 8 | total_timesteps 125.
Path 9 | total_timesteps 137.
Path 10 | total_timesteps 149.
Path 11 | total_timesteps 171.
Path 12 | total_timesteps 192.
Path 13 | total_timesteps 206.
Path 14 | total_timesteps 220.
Path 15 | total_timesteps 240.
Path 16 | total_timesteps 251.
Path 17 | total_timesteps 272.
Path 18 | total_timesteps 288.
Path 19 | total_timesteps 299.
Path 20 | total_timesteps 312.
Path 21 | total_timesteps 337.
Path 22 | total_timesteps 365.
Path 23 | total_timesteps 384.
Path 24 | total_timesteps 397.
Path 25 | total_timesteps 407.
Path 26 | total_timesteps 428.
Path 27 | total_timesteps 455.
Path 28 | total_timesteps 478.
Path 29 | total_timesteps 486.
Path 30 | total_timesteps 495.
Path 31 | total_timesteps 502.
Path 32 | total_timesteps 515.
Path 33 | total_timesteps 526.
Path 34 | total_timesteps 558.
Path 35 | total_timesteps 580.
Path 36 | total_timesteps 598.
Path 37 | total_timesteps 615.
Path 38 | total_timesteps 625.
Path 39 | total_timesteps 641.
Path 40 | total_timesteps 657.
Path 41 | total_timesteps 679.
Path 42 | total_timesteps 690.
Path 43 | total_timesteps 699.
Path 44 | total_timesteps 715.
Path 45 | total_timesteps 735.
Path 46 | total_timesteps 744.
Path 47 | total_timesteps 762.
Path 48 | total_timesteps 786.
Path 49 | total_timesteps 801.
Path 50 | total_timesteps 819.
Path 51 | total_timesteps 836.
Path 52 | total_timesteps 856.
Path 53 | total_timesteps 872.
Path 54 | total_timesteps 894.
Path 55 | total_timesteps 908.
Path 56 | total_timesteps 929.
Path 57 | total_timesteps 942.
Path 58 | total_timesteps 954.
Path 59 | total_timesteps 969.
Path 60 | total_timesteps 1007.
Path 61 | total_timesteps 1029.
Path 62 | total_timesteps 1046.
Path 63 | total_timesteps 1067.
Path 64 | total_timesteps 1083.
Path 65 | total_timesteps 1101.
Path 66 | total_timesteps 1109.
Path 67 | total_timesteps 1124.
Path 68 | total_timesteps 1130.
Path 69 | total_timesteps 1155.
Path 70 | total_timesteps 1166.
Path 71 | total_timesteps 1188.
Path 72 | total_timesteps 1209.
Path 73 | total_timesteps 1216.
Path 74 | total_timesteps 1238.
Path 75 | total_timesteps 1249.
Path 76 | total_timesteps 1258.
Path 77 | total_timesteps 1271.
Path 78 | total_timesteps 1279.
Path 79 | total_timesteps 1288.
Path 80 | total_timesteps 1299.
Path 81 | total_timesteps 1326.
Path 82 | total_timesteps 1349.
Path 83 | total_timesteps 1357.
Path 84 | total_timesteps 1367.
Path 85 | total_timesteps 1383.
Path 86 | total_timesteps 1406.
Path 87 | total_timesteps 1424.
Path 88 | total_timesteps 1435.
Path 89 | total_timesteps 1454.
Path 90 | total_timesteps 1480.
Path 91 | total_timesteps 1509.
Path 92 | total_timesteps 1522.
Path 93 | total_timesteps 1544.
Path 94 | total_timesteps 1559.
Path 95 | total_timesteps 1571.
Path 96 | total_timesteps 1588.
Path 97 | total_timesteps 1604.
Path 98 | total_timesteps 1612.
Path 99 | total_timesteps 1634.
Path 100 | total_timesteps 1647.
Path 101 | total_timesteps 1668.
Path 102 | total_timesteps 1689.
Path 103 | total_timesteps 1706.
Path 104 | total_timesteps 1715.
Path 105 | total_timesteps 1722.
Path 106 | total_timesteps 1747.
Path 107 | total_timesteps 1762.
Path 108 | total_timesteps 1784.
Path 109 | total_timesteps 1810.
Path 110 | total_timesteps 1834.
Path 111 | total_timesteps 1869.
Path 112 | total_timesteps 1896.
Path 113 | total_timesteps 1904.
Path 114 | total_timesteps 1926.
Path 115 | total_timesteps 1953.
Path 116 | total_timesteps 1973.
Path 117 | total_timesteps 1986.
Path 118 | total_timesteps 2019.
Path 119 | total_timesteps 2030.
Path 120 | total_timesteps 2041.
Path 121 | total_timesteps 2051.
Path 122 | total_timesteps 2072.
Path 123 | total_timesteps 2083.
Path 124 | total_timesteps 2102.
Path 125 | total_timesteps 2123.
Path 126 | total_timesteps 2145.
Path 127 | total_timesteps 2165.
Path 128 | total_timesteps 2190.
Path 129 | total_timesteps 2200.
Path 130 | total_timesteps 2222.
Path 131 | total_timesteps 2235.
Path 132 | total_timesteps 2245.
Path 133 | total_timesteps 2261.
Path 134 | total_timesteps 2285.
Path 135 | total_timesteps 2305.
Path 136 | total_timesteps 2320.
Path 137 | total_timesteps 2341.
Path 138 | total_timesteps 2353.
Path 139 | total_timesteps 2364.
Path 140 | total_timesteps 2385.
Path 141 | total_timesteps 2396.
Path 142 | total_timesteps 2404.
Path 143 | total_timesteps 2410.
Path 144 | total_timesteps 2419.
Path 145 | total_timesteps 2445.
Path 146 | total_timesteps 2453.
Path 147 | total_timesteps 2464.
Path 148 | total_timesteps 2478.
Path 149 | total_timesteps 2489.
Path 150 | total_timesteps 2501.
Path 151 | total_timesteps 2523.
Path 152 | total_timesteps 2543.
Path 153 | total_timesteps 2563.
Path 154 | total_timesteps 2588.
Path 155 | total_timesteps 2613.
Path 156 | total_timesteps 2626.
Path 157 | total_timesteps 2650.
Path 158 | total_timesteps 2661.
Path 159 | total_timesteps 2683.
Path 160 | total_timesteps 2691.
Path 161 | total_timesteps 2706.
Path 162 | total_timesteps 2721.
Path 163 | total_timesteps 2740.
Path 164 | total_timesteps 2752.
Path 165 | total_timesteps 2761.
Path 166 | total_timesteps 2785.
Path 167 | total_timesteps 2793.
Path 168 | total_timesteps 2806.
Path 169 | total_timesteps 2825.
Path 170 | total_timesteps 2839.
Path 171 | total_timesteps 2856.
Path 172 | total_timesteps 2874.
Path 173 | total_timesteps 2888.
Path 174 | total_timesteps 2905.
Path 175 | total_timesteps 2917.
Path 176 | total_timesteps 2928.
Path 177 | total_timesteps 2948.
Path 178 | total_timesteps 2964.
Path 179 | total_timesteps 2998.
Path 180 | total_timesteps 3020.
Path 181 | total_timesteps 3033.
Path 182 | total_timesteps 3048.
Path 183 | total_timesteps 3060.
Path 184 | total_timesteps 3071.
Path 185 | total_timesteps 3093.
Path 186 | total_timesteps 3116.
Path 187 | total_timesteps 3148.
Path 188 | total_timesteps 3157.
Path 189 | total_timesteps 3173.
Path 190 | total_timesteps 3195.
Path 191 | total_timesteps 3219.
Path 192 | total_timesteps 3229.
Path 193 | total_timesteps 3242.
Path 194 | total_timesteps 3259.
Path 195 | total_timesteps 3271.
Path 196 | total_timesteps 3297.
Path 197 | total_timesteps 3321.
Path 198 | total_timesteps 3347.
Path 199 | total_timesteps 3363.
Path 200 | total_timesteps 3372.
Path 201 | total_timesteps 3396.
Path 202 | total_timesteps 3421.
Path 203 | total_timesteps 3432.
Path 204 | total_timesteps 3442.
Path 205 | total_timesteps 3466.
Path 206 | total_timesteps 3490.
Path 207 | total_timesteps 3511.
Path 208 | total_timesteps 3532.
Path 209 | total_timesteps 3554.
Path 210 | total_timesteps 3562.
Path 211 | total_timesteps 3580.
Path 212 | total_timesteps 3590.
Path 213 | total_timesteps 3608.
Path 214 | total_timesteps 3619.
Path 215 | total_timesteps 3631.
Path 216 | total_timesteps 3656.
Path 217 | total_timesteps 3690.
Path 218 | total_timesteps 3707.
Path 219 | total_timesteps 3726.
Path 220 | total_timesteps 3741.
Path 221 | total_timesteps 3756.
Path 222 | total_timesteps 3775.
Path 223 | total_timesteps 3796.
Path 224 | total_timesteps 3830.
Path 225 | total_timesteps 3857.
Path 226 | total_timesteps 3877.
Path 227 | total_timesteps 3894.
Path 228 | total_timesteps 3912.
Path 229 | total_timesteps 3931.
Path 230 | total_timesteps 3943.
Path 231 | total_timesteps 3960.
Path 232 | total_timesteps 3992.
Path 233 | total_timesteps 4001.
Path 234 | total_timesteps 4014.
Path 235 | total_timesteps 4027.
Path 236 | total_timesteps 4046.
Path 237 | total_timesteps 4066.
Path 238 | total_timesteps 4090.
Path 239 | total_timesteps 4116.
Path 240 | total_timesteps 4129.
Path 241 | total_timesteps 4141.
Path 242 | total_timesteps 4165.
Path 243 | total_timesteps 4188.
Path 244 | total_timesteps 4201.
Path 245 | total_timesteps 4221.
Path 246 | total_timesteps 4232.
Path 247 | total_timesteps 4243.
Path 248 | total_timesteps 4255.
Path 249 | total_timesteps 4264.
Path 250 | total_timesteps 4276.
Path 251 | total_timesteps 4293.
Path 252 | total_timesteps 4307.
Path 253 | total_timesteps 4332.
Path 254 | total_timesteps 4361.
Path 255 | total_timesteps 4376.
Path 256 | total_timesteps 4398.
Path 257 | total_timesteps 4415.
Path 258 | total_timesteps 4426.
Path 259 | total_timesteps 4455.
Path 260 | total_timesteps 4475.
Path 261 | total_timesteps 4484.
Path 262 | total_timesteps 4496.
Path 263 | total_timesteps 4522.
Path 264 | total_timesteps 4538.
Path 265 | total_timesteps 4557.
Path 266 | total_timesteps 4574.
Path 267 | total_timesteps 4583.
Path 268 | total_timesteps 4592.
Path 269 | total_timesteps 4608.
Path 270 | total_timesteps 4624.
Path 271 | total_timesteps 4643.
Path 272 | total_timesteps 4661.
Path 273 | total_timesteps 4692.
Path 274 | total_timesteps 4700.
Path 275 | total_timesteps 4720.
Path 276 | total_timesteps 4729.
Path 277 | total_timesteps 4750.
Path 278 | total_timesteps 4768.
Path 279 | total_timesteps 4786.
Path 280 | total_timesteps 4800.
Path 281 | total_timesteps 4809.
Path 282 | total_timesteps 4823.
Path 283 | total_timesteps 4833.
Path 284 | total_timesteps 4843.
Path 285 | total_timesteps 4861.
Path 286 | total_timesteps 4886.
Path 287 | total_timesteps 4900.
Path 288 | total_timesteps 4916.
Path 289 | total_timesteps 4935.
Path 290 | total_timesteps 4962.
Path 291 | total_timesteps 4974.
Path 292 | total_timesteps 4990.
Path 293 | total_timesteps 5012.
Path 294 | total_timesteps 5031.
Path 295 | total_timesteps 5045.
Path 296 | total_timesteps 5065.
Path 297 | total_timesteps 5079.
Path 298 | total_timesteps 5090.
Path 299 | total_timesteps 5105.
Path 300 | total_timesteps 5119.
Path 301 | total_timesteps 5133.
Path 302 | total_timesteps 5156.
Path 303 | total_timesteps 5168.
Path 304 | total_timesteps 5178.
Path 305 | total_timesteps 5189.
Path 306 | total_timesteps 5205.
Path 307 | total_timesteps 5224.
Path 308 | total_timesteps 5235.
Path 309 | total_timesteps 5260.
Path 310 | total_timesteps 5280.
Path 311 | total_timesteps 5306.
Path 312 | total_timesteps 5323.
Path 313 | total_timesteps 5331.
Path 314 | total_timesteps 5343.
Path 315 | total_timesteps 5352.
Path 316 | total_timesteps 5364.
Path 317 | total_timesteps 5380.
Path 318 | total_timesteps 5398.
Path 319 | total_timesteps 5411.
Path 320 | total_timesteps 5431.
Path 321 | total_timesteps 5444.
Path 322 | total_timesteps 5456.
Path 323 | total_timesteps 5471.
Path 324 | total_timesteps 5492.
Path 325 | total_timesteps 5504.
Path 326 | total_timesteps 5528.
Path 327 | total_timesteps 5544.
Path 328 | total_timesteps 5566.
Path 329 | total_timesteps 5578.
Path 330 | total_timesteps 5604.
Path 331 | total_timesteps 5619.
Path 332 | total_timesteps 5641.
Path 333 | total_timesteps 5657.
Path 334 | total_timesteps 5673.
Path 335 | total_timesteps 5695.
Path 336 | total_timesteps 5712.
Path 337 | total_timesteps 5721.
Path 338 | total_timesteps 5732.
Path 339 | total_timesteps 5755.
Path 340 | total_timesteps 5771.
Path 341 | total_timesteps 5784.
Path 342 | total_timesteps 5796.
Path 343 | total_timesteps 5810.
Path 344 | total_timesteps 5827.
Path 345 | total_timesteps 5842.
Path 346 | total_timesteps 5857.
Path 347 | total_timesteps 5882.
Path 348 | total_timesteps 5893.
Path 349 | total_timesteps 5907.
Path 350 | total_timesteps 5916.
Path 351 | total_timesteps 5930.
Path 352 | total_timesteps 5945.
Path 353 | total_timesteps 5967.
Done generating on-policy rollouts.
Updating normalization.
Done updating normalization.
----------------------------
| AverageReturn | -9.12    |
| Iteration     | 21       |
| MaximumReturn | 5.93     |
| MinimumReturn | -23.7    |
| TotalSamples  | 92177    |
----------------------------
itr #22 | 
Fitting dynamics.
Validation loss = 0.0027105771005153656
Validation loss = 0.0032328609377145767
Validation loss = 0.0026181538123637438
Validation loss = 0.0026362210046499968
Validation loss = 0.002681794110685587
Validation loss = 0.0028769862838089466
Validation loss = 0.0026994969230145216
Done fitting dynamics.
Updating randomness.
Done updating randomness.
Training policy using TRPO.
Re-initialize init_std.
Obtaining samples for iteration 0...
Obtaining samples for iteration 1...
Obtaining samples for iteration 2...
Obtaining samples for iteration 3...
Obtaining samples for iteration 4...
Obtaining samples for iteration 5...
Obtaining samples for iteration 6...
Obtaining samples for iteration 7...
Obtaining samples for iteration 8...
Obtaining samples for iteration 9...
Obtaining samples for iteration 10...
Obtaining samples for iteration 11...
Obtaining samples for iteration 12...
Obtaining samples for iteration 13...
Obtaining samples for iteration 14...
Obtaining samples for iteration 15...
Obtaining samples for iteration 16...
Obtaining samples for iteration 17...
Obtaining samples for iteration 18...
Obtaining samples for iteration 19...
Done training policy.
Generating on-policy rollouts.
Path 0 | total_timesteps 0.
Path 1 | total_timesteps 16.
Path 2 | total_timesteps 48.
Path 3 | total_timesteps 59.
Path 4 | total_timesteps 71.
Path 5 | total_timesteps 83.
Path 6 | total_timesteps 102.
Path 7 | total_timesteps 112.
Path 8 | total_timesteps 125.
Path 9 | total_timesteps 145.
Path 10 | total_timesteps 153.
Path 11 | total_timesteps 167.
Path 12 | total_timesteps 181.
Path 13 | total_timesteps 200.
Path 14 | total_timesteps 215.
Path 15 | total_timesteps 229.
Path 16 | total_timesteps 248.
Path 17 | total_timesteps 264.
Path 18 | total_timesteps 290.
Path 19 | total_timesteps 302.
Path 20 | total_timesteps 310.
Path 21 | total_timesteps 323.
Path 22 | total_timesteps 339.
Path 23 | total_timesteps 347.
Path 24 | total_timesteps 355.
Path 25 | total_timesteps 374.
Path 26 | total_timesteps 384.
Path 27 | total_timesteps 396.
Path 28 | total_timesteps 410.
Path 29 | total_timesteps 417.
Path 30 | total_timesteps 435.
Path 31 | total_timesteps 445.
Path 32 | total_timesteps 462.
Path 33 | total_timesteps 477.
Path 34 | total_timesteps 492.
Path 35 | total_timesteps 500.
Path 36 | total_timesteps 511.
Path 37 | total_timesteps 522.
Path 38 | total_timesteps 538.
Path 39 | total_timesteps 556.
Path 40 | total_timesteps 563.
Path 41 | total_timesteps 570.
Path 42 | total_timesteps 578.
Path 43 | total_timesteps 589.
Path 44 | total_timesteps 598.
Path 45 | total_timesteps 608.
Path 46 | total_timesteps 617.
Path 47 | total_timesteps 627.
Path 48 | total_timesteps 644.
Path 49 | total_timesteps 655.
Path 50 | total_timesteps 665.
Path 51 | total_timesteps 683.
Path 52 | total_timesteps 692.
Path 53 | total_timesteps 707.
Path 54 | total_timesteps 717.
Path 55 | total_timesteps 725.
Path 56 | total_timesteps 733.
Path 57 | total_timesteps 749.
Path 58 | total_timesteps 775.
Path 59 | total_timesteps 788.
Path 60 | total_timesteps 803.
Path 61 | total_timesteps 813.
Path 62 | total_timesteps 835.
Path 63 | total_timesteps 847.
Path 64 | total_timesteps 864.
Path 65 | total_timesteps 887.
Path 66 | total_timesteps 898.
Path 67 | total_timesteps 905.
Path 68 | total_timesteps 914.
Path 69 | total_timesteps 922.
Path 70 | total_timesteps 930.
Path 71 | total_timesteps 938.
Path 72 | total_timesteps 952.
Path 73 | total_timesteps 976.
Path 74 | total_timesteps 995.
Path 75 | total_timesteps 1016.
Path 76 | total_timesteps 1030.
Path 77 | total_timesteps 1043.
Path 78 | total_timesteps 1052.
Path 79 | total_timesteps 1072.
Path 80 | total_timesteps 1085.
Path 81 | total_timesteps 1110.
Path 82 | total_timesteps 1130.
Path 83 | total_timesteps 1138.
Path 84 | total_timesteps 1159.
Path 85 | total_timesteps 1167.
Path 86 | total_timesteps 1179.
Path 87 | total_timesteps 1191.
Path 88 | total_timesteps 1205.
Path 89 | total_timesteps 1218.
Path 90 | total_timesteps 1228.
Path 91 | total_timesteps 1242.
Path 92 | total_timesteps 1250.
Path 93 | total_timesteps 1263.
Path 94 | total_timesteps 1274.
Path 95 | total_timesteps 1283.
Path 96 | total_timesteps 1300.
Path 97 | total_timesteps 1312.
Path 98 | total_timesteps 1328.
Path 99 | total_timesteps 1344.
Path 100 | total_timesteps 1362.
Path 101 | total_timesteps 1371.
Path 102 | total_timesteps 1386.
Path 103 | total_timesteps 1402.
Path 104 | total_timesteps 1428.
Path 105 | total_timesteps 1435.
Path 106 | total_timesteps 1449.
Path 107 | total_timesteps 1465.
Path 108 | total_timesteps 1473.
Path 109 | total_timesteps 1499.
Path 110 | total_timesteps 1507.
Path 111 | total_timesteps 1519.
Path 112 | total_timesteps 1540.
Path 113 | total_timesteps 1553.
Path 114 | total_timesteps 1564.
Path 115 | total_timesteps 1573.
Path 116 | total_timesteps 1600.
Path 117 | total_timesteps 1620.
Path 118 | total_timesteps 1628.
Path 119 | total_timesteps 1637.
Path 120 | total_timesteps 1645.
Path 121 | total_timesteps 1662.
Path 122 | total_timesteps 1672.
Path 123 | total_timesteps 1682.
Path 124 | total_timesteps 1697.
Path 125 | total_timesteps 1707.
Path 126 | total_timesteps 1720.
